"Gene_id","Gene_name","Gene_type","Chromosome","Gene_start","Gene_end","Gene_age"
"ENSG00000108688","CCL7","protein_coding","17",34270221,34272242,12
"ENSG00000172156","CCL11","protein_coding","17",34285668,34288334,15
"ENSG00000108700","CCL8","protein_coding","17",34319036,34321402,17
"ENSG00000181374","CCL13","protein_coding","17",34356452,34358610,19
"ENSG00000108702","CCL1","protein_coding","17",34360328,34363231,17
"ENSG00000197322","C17orf102","bidirectional_promoter_lncRNA","17",34574123,34579369,19
"ENSG00000181291","TMEM132E","protein_coding","17",34579487,34639318,7
"ENSG00000132141","CCT6B","protein_coding","17",34927859,34981078,1
"ENSG00000198783","ZNF830","protein_coding","17",34961530,34963775,2
"ENSG00000005156","LIG3","protein_coding","17",34980494,35009743,3
"ENSG00000092871","RFFL","protein_coding","17",35005990,35089319,6
"ENSG00000185379","RAD51D","protein_coding","17",35092208,35121522,1
"ENSG00000253084","RNU6-840P","snRNA","17",35093909,35093973,15
"ENSG00000073598","FNDC8","protein_coding","17",35121579,35130732,17
"ENSG00000073536","NLE1","protein_coding","17",35128753,35142315,1
"ENSG00000141161","UNC45B","protein_coding","17",35147817,35189345,2
"ENSG00000164729","SLC35G3","protein_coding","17",35192520,35194523,10
"ENSG00000166750","SLFN5","protein_coding","17",35243036,35273655,18
"ENSG00000172716","SLFN11","protein_coding","17",35350305,35373701,17
"ENSG00000172123","SLFN12","protein_coding","17",35411060,35433283,17
"ENSG00000154760","SLFN13","protein_coding","17",35435096,35448837,17
"ENSG00000205045","SLFN12L","protein_coding","17",35464249,35537861,19
"ENSG00000236320","SLFN14","protein_coding","17",35548125,35558098,15
"ENSG00000207297","SNORD7","snoRNA","17",35573657,35573753,12
"ENSG00000108733","PEX12","protein_coding","17",35574795,35578863,1
"ENSG00000006125","AP2B1","protein_coding","17",35578046,35726409,1
"ENSG00000270647","TAF15","protein_coding","17",35713791,35864615,2
"ENSG00000270885","RASL10B","protein_coding","17",35731649,35743521,7
"ENSG00000270765","GAS2L2","protein_coding","17",35744511,35752878,6
"ENSG00000271447","MMP28","protein_coding","17",35756249,35795707,12
"ENSG00000270806","C17orf50","protein_coding","17",35760897,35765079,18
"ENSG00000270379","HEATR9","protein_coding","17",35854946,35868891,6
"ENSG00000271503","CCL5","protein_coding","17",35871491,35880793,14
"ENSG00000278023","RDM1","protein_coding","17",35918066,35930773,6
"ENSG00000275722","LYZL6","protein_coding","17",35934518,35943699,15
"ENSG00000275152","CCL16","protein_coding","17",35976493,35981496,17
"ENSG00000276409","CCL14","protein_coding","17",35983291,35987004,12
"ENSG00000275718","CCL15","protein_coding","17",35996440,36002038,18
"ENSG00000274736","CCL23","protein_coding","17",36013056,36017968,18
"ENSG00000275385","CCL18","protein_coding","17",36064280,36072032,19
"ENSG00000277632","CCL3","protein_coding","17",36088256,36090169,12
"ENSG00000275302","CCL4","protein_coding","17",36103590,36105621,12
"ENSG00000276014","RN7SL301P","misc_RNA","17",36110150,36110447,17
"ENSG00000274808","TBC1D3B","protein_coding","17",36165681,36176636,1
"ENSG00000276085","CCL3L1","protein_coding","17",36194869,36196758,12
"ENSG00000276070","CCL4L2","protein_coding","17",36210924,36212878,17
"ENSG00000274933","TBC1D3I","protein_coding","17",36253456,36264553,12
"ENSG00000260287","TBC1D3G","protein_coding","17",36323884,36334759,12
"ENSG00000274226","TBC1D3H","protein_coding","17",36377531,36388423,12
"ENSG00000277029","RNU6-1192P","snRNA","17",36404826,36404932,14
"ENSG00000275954","TBC1D3F","protein_coding","17",36428618,36439566,1
"ENSG00000273611","ZNHIT3","protein_coding","17",36486629,36499310,1
"ENSG00000274164","RNA5SP439","rRNA","17",36491199,36491322,19
"ENSG00000278259","MYO19","protein_coding","17",36495633,36543435,6
"ENSG00000277161","PIGW","protein_coding","17",36535020,36539310,2
"ENSG00000278311","GGNBP2","protein_coding","17",36544888,36589848,4
"ENSG00000278535","DHRS11","protein_coding","17",36591798,36600806,1
"ENSG00000278619","MRM1","protein_coding","17",36601572,36608971,1
"ENSG00000273706","LHX1","protein_coding","17",36936785,36944612,12
"ENSG00000275700","AATF","protein_coding","17",36948875,37056871,2
"ENSG00000278540","ACACA","protein_coding","17",37084988,37406818,1
"ENSG00000278505","C17orf78","protein_coding","17",37375986,37392708,15
"ENSG00000276234","TADA2A","protein_coding","17",37406874,37479730,1
"ENSG00000276023","DUSP14","protein_coding","17",37489831,37513501,6
"ENSG00000275066","SYNRG","protein_coding","17",37514797,37609496,6
"ENSG00000278053","DDX52","protein_coding","17",37609739,37643464,1
"ENSG00000275410","HNF1B","protein_coding","17",37686432,37745247,12
"ENSG00000277341","RNU6-489P","snRNA","17",37907957,37908063,14
"ENSG00000273513","TBC1D3K","protein_coding","17",37924415,37935365,12
"ENSG00000274512","TBC1D3L","protein_coding","17",37977972,37989048,12
"ENSG00000274419","TBC1D3D","protein_coding","17",38003976,38014902,12
"ENSG00000278299","TBC1D3C","protein_coding","17",38057693,38068592,12
"ENSG00000278599","TBC1D3E","protein_coding","17",38127951,38138862,12
"ENSG00000274663","RNA5SP526","rRNA","17",38144201,38144287,14
"ENSG00000274611","TBC1D3","protein_coding","17",38181659,38192541,12
"ENSG00000278845","MRPL45","protein_coding","17",38297023,38323218,7
"ENSG00000277399","GPR179","protein_coding","17",38325530,38343847,7
"ENSG00000274211","SOCS7","protein_coding","17",38352228,38405593,7
"ENSG00000275832","ARHGAP23","protein_coding","17",38419280,38512392,3
"ENSG00000277363","SRCIN1","protein_coding","17",38530016,38605930,7
"ENSG00000273604","EPOP","protein_coding","17",38671703,38675421,15
"ENSG00000275023","MLLT6","protein_coding","17",38705542,38729803,12
"ENSG00000273627","MIR4726","miRNA","17",38719691,38719748,19
"ENSG00000277972","CISD3","protein_coding","17",38730235,38735044,1
"ENSG00000276036","RNA5SP440","rRNA","17",38731802,38731920,15
"ENSG00000277258","PCGF2","protein_coding","17",38733897,38749817,2
"ENSG00000277791","PSMB3","protein_coding","17",38752736,38764231,1
"ENSG00000274607","RNU6-866P","snRNA","17",38755279,38755400,14
"ENSG00000276293","PIP4K2B","protein_coding","17",38765689,38800126,1
"ENSG00000273559","CWC25","protein_coding","17",38800434,38825481,2
"ENSG00000274054","MIR4727","miRNA","17",38825838,38825892,19
"ENSG00000275489","C17orf98","protein_coding","17",38835088,38841455,6
"ENSG00000125691","RPL23","protein_coding","17",38847865,38853843,1
"ENSG00000252699","SNORA21B","snoRNA","17",38851524,38851659,14
"ENSG00000199293","SNORA21","snoRNA","17",38852863,38852994,12
"ENSG00000002834","LASP1","protein_coding","17",38869859,38921770,7
"ENSG00000204952","FBXO47","protein_coding","17",38936432,38967402,6
"ENSG00000161381","PLXDC1","protein_coding","17",39063303,39154394,4
"ENSG00000141748","ARL5C","protein_coding","17",39156894,39167484,1
"ENSG00000067191","CACNB1","protein_coding","17",39173456,39197703,12
"ENSG00000108298","RPL19","protein_coding","17",39200283,39204727,1
"ENSG00000141750","STAC2","protein_coding","17",39210536,39225872,7
"ENSG00000108306","FBXL20","protein_coding","17",39252644,39402523,2
"ENSG00000125686","MED1","protein_coding","17",39404285,39451286,6
"ENSG00000167258","CDK12","protein_coding","17",39461511,39564907,1
"ENSG00000222777","RNU6-233P","snRNA","17",39546104,39546244,16
"ENSG00000171532","NEUROD2","protein_coding","17",39603536,39609777,12
"ENSG00000131771","PPP1R1B","protein_coding","17",39626740,39636626,12
"ENSG00000131748","STARD3","protein_coding","17",39637065,39663484,6
"ENSG00000173991","TCAP","protein_coding","17",39664187,39666555,12
"ENSG00000141744","PNMT","protein_coding","17",39667981,39670475,12
"ENSG00000161395","PGAP3","protein_coding","17",39671122,39696797,2
"ENSG00000141736","ERBB2","protein_coding","17",39687914,39730426,4
"ENSG00000265178","MIR4728","miRNA","17",39726495,39726561,19
"ENSG00000141741","MIEN1","protein_coding","17",39728496,39730787,7
"ENSG00000141738","GRB7","protein_coding","17",39737927,39747291,6
"ENSG00000161405","IKZF3","protein_coding","17",39757715,39864188,14
"ENSG00000186075","ZPBP2","protein_coding","17",39868164,39877896,14
"ENSG00000073605","GSDMB","protein_coding","17",39904595,39919854,15
"ENSG00000172057","ORMDL3","protein_coding","17",39921041,39927601,1
"ENSG00000204913","LRRC3C","protein_coding","17",39941474,39944747,15
"ENSG00000167914","GSDMA","protein_coding","17",39953263,39977766,14
"ENSG00000108344","PSMD3","protein_coding","17",39980797,39997960,1
"ENSG00000108342","CSF3","protein_coding","17",40015361,40017813,13
"ENSG00000008838","MED24","protein_coding","17",40019097,40061215,7
"ENSG00000283721","MIR6884","miRNA","17",40026332,40026409,19
"ENSG00000238793","SNORD124","snoRNA","17",40027542,40027645,14
"ENSG00000126351","THRA","protein_coding","17",40058290,40093867,12
"ENSG00000126368","NR1D1","protein_coding","17",40092787,40100725,7
"ENSG00000188895","MSL1","protein_coding","17",40122298,40136916,6
"ENSG00000108349","CASC3","protein_coding","17",40140318,40172183,7
"ENSG00000108352","RAPGEFL1","protein_coding","17",40177010,40195656,12
"ENSG00000171475","WIPF2","protein_coding","17",40219304,40284136,12
"ENSG00000094804","CDC6","protein_coding","17",40287633,40304657,1
"ENSG00000131759","RARA","protein_coding","17",40309192,40357643,12
"ENSG00000183153","GJD3","protein_coding","17",40362931,40363815,12
"ENSG00000252618","RNA5SP441","rRNA","17",40374089,40374176,16
"ENSG00000131747","TOP2A","protein_coding","17",40388516,40417950,1
"ENSG00000141753","IGFBP4","protein_coding","17",40443461,40457731,12
"ENSG00000131746","TNS4","protein_coding","17",40475828,40501597,15
"ENSG00000126353","CCR7","protein_coding","17",40553769,40565472,12
"ENSG00000073584","SMARCE1","protein_coding","17",40624962,40648864,6
"ENSG00000213424","KRT222","protein_coding","17",40654665,40665181,14
"ENSG00000167916","KRT24","protein_coding","17",40697991,40703750,13
"ENSG00000204897","KRT25","protein_coding","17",40748021,40755332,15
"ENSG00000186393","KRT26","protein_coding","17",40766238,40772162,15
"ENSG00000171446","KRT27","protein_coding","17",40776808,40782534,15
"ENSG00000173908","KRT28","protein_coding","17",40792203,40799959,15
"ENSG00000186395","KRT10","protein_coding","17",40818117,40822595,15
"ENSG00000167920","TMEM99","protein_coding","17",40819106,40836274,19
"ENSG00000187242","KRT12","protein_coding","17",40861303,40867210,13
"ENSG00000171431","KRT20","protein_coding","17",40875941,40885227,14
"ENSG00000108244","KRT23","protein_coding","17",40922696,40937634,15
"ENSG00000196859","KRT39","protein_coding","17",40958417,40966892,15
"ENSG00000204889","KRT40","protein_coding","17",40977716,40987135,15
"ENSG00000212899","KRTAP3-3","protein_coding","17",40993430,40994133,15
"ENSG00000212900","KRTAP3-2","protein_coding","17",40999193,40999894,15
"ENSG00000212901","KRTAP3-1","protein_coding","17",41008521,41019324,15
"ENSG00000221852","KRTAP1-5","protein_coding","17",41026026,41027202,15
"ENSG00000204887","KRTAP1-4","protein_coding","17",41029697,41030104,6
"ENSG00000221880","KRTAP1-3","protein_coding","17",41033884,41034855,15
"ENSG00000188581","KRTAP1-1","protein_coding","17",41040559,41041461,17
"ENSG00000212725","KRTAP2-1","protein_coding","17",41046541,41047316,18
"ENSG00000214518","KRTAP2-2","protein_coding","17",41054498,41055230,15
"ENSG00000212724","KRTAP2-3","protein_coding","17",41059240,41060114,15
"ENSG00000213417","KRTAP2-4","protein_coding","17",41065116,41065879,15
"ENSG00000240871","KRTAP4-7","protein_coding","17",41084150,41085141,19
"ENSG00000204880","KRTAP4-8","protein_coding","17",41096981,41098141,18
"ENSG00000212722","KRTAP4-9","protein_coding","17",41105332,41106488,19
"ENSG00000212721","KRTAP4-11","protein_coding","17",41117181,41118360,15
"ENSG00000213416","KRTAP4-12","protein_coding","17",41123091,41124167,6
"ENSG00000198090","KRTAP4-6","protein_coding","17",41139433,41140487,17
"ENSG00000198271","KRTAP4-5","protein_coding","17",41148924,41149802,19
"ENSG00000171396","KRTAP4-4","protein_coding","17",41159651,41160731,2
"ENSG00000196156","KRTAP4-3","protein_coding","17",41167231,41168194,6
"ENSG00000244537","KRTAP4-2","protein_coding","17",41177446,41178208,19
"ENSG00000198443","KRTAP4-1","protein_coding","17",41184102,41185342,17
"ENSG00000240542","KRTAP9-1","protein_coding","17",41189887,41190639,19
"ENSG00000239886","KRTAP9-2","protein_coding","17",41226648,41227652,19
"ENSG00000204873","KRTAP9-3","protein_coding","17",41232463,41233454,19
"ENSG00000187272","KRTAP9-8","protein_coding","17",41238045,41239004,17
"ENSG00000241595","KRTAP9-4","protein_coding","17",41249687,41250653,17
"ENSG00000198083","KRTAP9-9","protein_coding","17",41255384,41256364,17
"ENSG00000212659","KRTAP9-6","protein_coding","17",41265339,41266641,17
"ENSG00000180386","KRTAP9-7","protein_coding","17",41275659,41276697,19
"ENSG00000212658","KRTAP29-1","protein_coding","17",41301826,41302851,3
"ENSG00000212657","KRTAP16-1","protein_coding","17",41307700,41309253,1
"ENSG00000186860","KRTAP17-1","protein_coding","17",41314917,41315695,6
"ENSG00000006059","KRT33A","protein_coding","17",41346092,41350812,19
"ENSG00000131738","KRT33B","protein_coding","17",41363494,41369800,19
"ENSG00000131737","KRT34","protein_coding","17",41377650,41382403,15
"ENSG00000094796","KRT31","protein_coding","17",41393724,41397592,15
"ENSG00000108417","KRT37","protein_coding","17",41420753,41424523,19
"ENSG00000171360","KRT38","protein_coding","17",41436446,41440921,19
"ENSG00000108759","KRT32","protein_coding","17",41459811,41467429,15
"ENSG00000223125","RNU2-32P","snRNA","17",41467956,41468146,14
"ENSG00000197079","KRT35","protein_coding","17",41476689,41481140,15
"ENSG00000126337","KRT36","protein_coding","17",41486136,41492546,15
"ENSG00000171401","KRT13","protein_coding","17",41500981,41505705,9
"ENSG00000171346","KRT15","protein_coding","17",41513743,41522529,9
"ENSG00000283796","MIR6510","miRNA","17",41517164,41517217,19
"ENSG00000171345","KRT19","protein_coding","17",41523617,41528308,13
"ENSG00000171403","KRT9","protein_coding","17",41565841,41572058,15
"ENSG00000186847","KRT14","protein_coding","17",41582279,41586921,15
"ENSG00000186832","KRT16","protein_coding","17",41609778,41615899,15
"ENSG00000128422","KRT17","protein_coding","17",41619437,41624842,17
"ENSG00000173812","EIF1","protein_coding","17",41688885,41692668,1
"ENSG00000184502","GAST","protein_coding","17",41712326,41715969,15
"ENSG00000173805","HAP1","protein_coding","17",41717742,41734644,17
"ENSG00000201920","RNA5SP442","rRNA","17",41718154,41718260,16
"ENSG00000239542","RN7SL399P","misc_RNA","17",41730127,41730405,19
"ENSG00000173801","JUP","protein_coding","17",41754604,41786931,6
"ENSG00000141696","P3H4","protein_coding","17",41801947,41812604,12
"ENSG00000141756","FKBP10","protein_coding","17",41812680,41823217,1
"ENSG00000141698","NT5C3B","protein_coding","17",41825181,41836263,2
"ENSG00000161594","KLHL10","protein_coding","17",41835685,41848384,7
"ENSG00000178502","KLHL11","protein_coding","17",41853545,41865431,12
"ENSG00000131473","ACLY","protein_coding","17",41866908,41930542,2
"ENSG00000204815","TTC25","protein_coding","17",41930635,41965651,1
"ENSG00000173786","CNP","protein_coding","17",41966741,41977731,7
"ENSG00000168259","DNAJC7","protein_coding","17",41976433,42021376,1
"ENSG00000168256","NKIRAS2","protein_coding","17",42011382,42025644,6
"ENSG00000187595","ZNF385C","protein_coding","17",42025576,42098479,12
"ENSG00000267221","C17orf113","protein_coding","17",42038232,42050614,13
"ENSG00000108771","DHX58","protein_coding","17",42101404,42112733,1
"ENSG00000108773","KAT2A","protein_coding","17",42113108,42121358,1
"ENSG00000260325","HSPB9","protein_coding","17",42121431,42123352,17
"ENSG00000108774","RAB5C","protein_coding","17",42124976,42155044,1
"ENSG00000089558","KCNH4","protein_coding","17",42156891,42181278,1
"ENSG00000161610","HCRT","protein_coding","17",42184060,42185452,12
"ENSG00000167925","GHDC","protein_coding","17",42188799,42194532,1
"ENSG00000173757","STAT5B","protein_coding","17",42199168,42276707,7
"ENSG00000126561","STAT5A","protein_coding","17",42287547,42311943,17
"ENSG00000168610","STAT3","protein_coding","17",42313324,42388568,12
"ENSG00000177469","CAVIN1","protein_coding","17",42402452,42423517,12
"ENSG00000238704","RNU7-97P","snRNA","17",42440198,42440259,16
"ENSG00000033627","ATP6V0A1","protein_coding","17",42458844,42522611,1
"ENSG00000264314","MIR548AT","miRNA","17",42494773,42494830,19
"ENSG00000283929","MIR5010","miRNA","17",42514188,42514307,19
"ENSG00000108784","NAGLU","protein_coding","17",42536172,42544449,1
"ENSG00000108786","HSD17B1","protein_coding","17",42549214,42555213,1
"ENSG00000068120","COASY","protein_coding","17",42561467,42566277,1
"ENSG00000108788","MLX","protein_coding","17",42567068,42573239,7
"ENSG00000131470","PSMC3IP","protein_coding","17",42572315,42577831,1
"ENSG00000141699","RETREG3","protein_coding","17",42579513,42610623,12
"ENSG00000131462","TUBG1","protein_coding","17",42609676,42615234,1
"ENSG00000037042","TUBG2","protein_coding","17",42659305,42667006,1
"ENSG00000068137","PLEKHH3","protein_coding","17",42667914,42676994,4
"ENSG00000184451","CCR10","protein_coding","17",42678889,42683917,15
"ENSG00000108797","CNTNAP1","protein_coding","17",42682613,42699814,12
"ENSG00000108799","EZH1","protein_coding","17",42700275,42745049,2
"ENSG00000275273","MIR6780A","miRNA","17",42708084,42708151,19
"ENSG00000131477","RAMP2","protein_coding","17",42758447,42763041,9
"ENSG00000131475","VPS25","protein_coding","17",42773436,42779599,1
"ENSG00000126562","WNK4","protein_coding","17",42780678,42796936,1
"ENSG00000183978","COA3","protein_coding","17",42795147,42798704,12
"ENSG00000176563","CNTD1","protein_coding","17",42798792,42811587,7
"ENSG00000126581","BECN1","protein_coding","17",42810134,42833350,2
"ENSG00000131467","PSME3","protein_coding","17",42824385,42843758,2
"ENSG00000131480","AOC2","protein_coding","17",42844600,42850707,1
"ENSG00000131471","AOC3","protein_coding","17",42851184,42858130,1
"ENSG00000252039","RNU6-287P","snRNA","17",42891338,42891435,17
"ENSG00000131482","G6PC","protein_coding","17",42900797,42913369,6
"ENSG00000266967","AARSD1","protein_coding","17",42950526,42964498,1
"ENSG00000108825","PTGES3L-AARSD1","protein_coding","17",42950526,42980528,3
"ENSG00000267060","PTGES3L","protein_coding","17",42968088,42980433,3
"ENSG00000198863","RUNDC1","protein_coding","17",42980565,42993690,6
"ENSG00000131469","RPL27","protein_coding","17",42998273,43002959,1
"ENSG00000068079","IFI35","protein_coding","17",43006725,43014456,12
"ENSG00000108828","VAT1","protein_coding","17",43014605,43025123,1
"ENSG00000108830","RND2","protein_coding","17",43025241,43032036,12
"ENSG00000012048","BRCA1","protein_coding","17",43044295,43170245,6
"ENSG00000188554","NBR1","protein_coding","17",43170481,43211689,2
"ENSG00000184988","TMEM106A","protein_coding","17",43211835,43220041,6
"ENSG00000274585","RNU2-1","snRNA","17",43233787,43233977,12
"ENSG00000188825","LINC00910","lincRNA","17",43369845,43389199,15
"ENSG00000277084","RNU2-4P","snRNA","17",43387226,43387417,14
"ENSG00000252882","RNU6-1137P","snRNA","17",43395993,43396091,13
"ENSG00000175906","ARL4D","protein_coding","17",43398959,43401137,12
"ENSG00000251763","RNU6-470P","snRNA","17",43412427,43412530,14
"ENSG00000252279","RNU6-406P","snRNA","17",43445507,43445613,15
"ENSG00000252729","RNU6-971P","snRNA","17",43473585,43473690,15
"ENSG00000067596","DHX8","protein_coding","17",43483865,43544463,1
"ENSG00000175832","ETV4","protein_coding","17",43527844,43579620,12
"ENSG00000005102","MEOX1","protein_coding","17",43640388,43661954,12
"ENSG00000167941","SOST","protein_coding","17",43753731,43758788,6
"ENSG00000108861","DUSP3","protein_coding","17",43766121,43778988,1
"ENSG00000161647","MPP3","protein_coding","17",43800799,43833170,12
"ENSG00000161649","CD300LG","protein_coding","17",43847148,43863629,15
"ENSG00000108852","MPP2","protein_coding","17",43875357,43909711,12
"ENSG00000108849","PPY","protein_coding","17",43940804,43942468,15
"ENSG00000131096","PYY","protein_coding","17",43952738,44004469,12
"ENSG00000161653","NAGS","protein_coding","17",44004546,44009063,1
"ENSG00000091947","TMEM101","protein_coding","17",44011188,44023946,6
"ENSG00000161654","LSM12","protein_coding","17",44034635,44067619,2
"ENSG00000141349","G6PC3","protein_coding","17",44070735,44076344,6
"ENSG00000108840","HDAC5","protein_coding","17",44076746,44123702,1
"ENSG00000212446","RNU6-131P","snRNA","17",44135883,44135989,17
"ENSG00000125319","C17orf53","protein_coding","17",44141906,44162476,2
"ENSG00000161664","ASB16","protein_coding","17",44170447,44179083,12
"ENSG00000168591","TMUB2","protein_coding","17",44186970,44191731,6
"ENSG00000087152","ATXN7L3","protein_coding","17",44191805,44200113,6
"ENSG00000108312","UBTF","protein_coding","17",44205033,44221626,7
"ENSG00000275107","MIR6782","miRNA","17",44207771,44207839,19
"ENSG00000004939","SLC4A1","protein_coding","17",44248385,44268141,2
"ENSG00000239702","RN7SL507P","misc_RNA","17",44290856,44291151,19
"ENSG00000252628","RNU6-453P","snRNA","17",44307088,44307172,11
"ENSG00000108309","RUNDC3A","protein_coding","17",44308413,44318671,12
"ENSG00000013306","SLC25A39","protein_coding","17",44319625,44324870,2
"ENSG00000030582","GRN","protein_coding","17",44345086,44353102,4
"ENSG00000161682","FAM171A2","protein_coding","17",44353215,44363875,12
"ENSG00000005961","ITGA2B","protein_coding","17",44372180,44389505,7
"ENSG00000186566","GPATCH8","protein_coding","17",44395284,44503430,12
"ENSG00000240589","RN7SL258P","misc_RNA","17",44409059,44409358,18
"ENSG00000180340","FZD2","protein_coding","17",44557459,44559570,12
"ENSG00000180336","MEIOC","protein_coding","17",44656404,44690308,6
"ENSG00000180329","CCDC43","protein_coding","17",44673069,44689779,7
"ENSG00000161692","DBF4B","protein_coding","17",44708608,44752264,6
"ENSG00000264251","RN7SL819P","misc_RNA","17",44718861,44719130,19
"ENSG00000073670","ADAM11","protein_coding","17",44759031,44781846,9
"ENSG00000182963","GJC1","protein_coding","17",44798448,44830816,12
"ENSG00000131097","HIGD1B","protein_coding","17",44846353,44850480,13
"ENSG00000108883","EFTUD2","protein_coding","17",44849943,44899662,1
"ENSG00000264540","RN7SL405P","misc_RNA","17",44883986,44884274,18
"ENSG00000167131","CCDC103","protein_coding","17",44899142,44905390,4
"ENSG00000214447","FAM187A","protein_coding","17",44899712,44905390,10
"ENSG00000131095","GFAP","protein_coding","17",44903161,44916937,12
"ENSG00000186185","KIF18B","protein_coding","17",44924709,44947711,1
"ENSG00000131094","C1QL1","protein_coding","17",44959693,44968071,3
"ENSG00000172992","DCAKD","protein_coding","17",45023340,45061109,1
"ENSG00000136448","NMT1","protein_coding","17",45051610,45109016,1
"ENSG00000161714","PLCD3","protein_coding","17",45108967,45133354,1
"ENSG00000181513","ACBD4","protein_coding","17",45132600,45144181,2
"ENSG00000186834","HEXIM1","protein_coding","17",45148502,45152101,6
"ENSG00000168517","HEXIM2","protein_coding","17",45160700,45170040,6
"ENSG00000184922","FMNL1","protein_coding","17",45221444,45247320,12
"ENSG00000184361","SPATA32","protein_coding","17",45254393,45262112,17
"ENSG00000006062","MAP3K14","protein_coding","17",45263121,45317040,9
"ENSG00000199953","RNA5SP443","rRNA","17",45327366,45327497,16
"ENSG00000159314","ARHGAP27","protein_coding","17",45393902,45434421,1
"ENSG00000225190","PLEKHM1","protein_coding","17",45435900,45490749,7
"ENSG00000263715","LINC02210-CRHR1","protein_coding","17",45620344,45835826,7
"ENSG00000120088","CRHR1","protein_coding","17",45784280,45835828,7
"ENSG00000185294","SPPL2C","protein_coding","17",45844835,45847072,15
"ENSG00000186868","MAPT","protein_coding","17",45894382,46028334,7
"ENSG00000256762","STH","protein_coding","17",45999250,45999694,19
"ENSG00000120071","KANSL1","protein_coding","17",46029916,46225389,6
"ENSG00000228696","ARL17B","protein_coding","17",46274784,46361797,19
"ENSG00000176681","LRRC37A","protein_coding","17",46292733,46337794,15
"ENSG00000265411","RN7SL656P","misc_RNA","17",46319679,46319959,19
"ENSG00000238083","LRRC37A2","protein_coding","17",46511511,46555650,15
"ENSG00000185829","ARL17A","protein_coding","17",46516702,46579682,19
"ENSG00000265315","RN7SL199P","misc_RNA","17",46537534,46537814,19
"ENSG00000073969","NSF","protein_coding","17",46590669,46757464,1
"ENSG00000108379","WNT3","protein_coding","17",46762506,46833154,6
"ENSG00000158955","WNT9B","protein_coding","17",46833201,46886730,7
"ENSG00000210709","RNU6ATAC3P","snRNA","17",46921124,46921249,14
"ENSG00000108433","GOSR2","protein_coding","17",46923075,46975524,2
"ENSG00000179673","RPRML","protein_coding","17",46978156,46979248,12
"ENSG00000277198","RN7SL270P","misc_RNA","17",47041825,47042105,19
"ENSG00000004897","CDC27","protein_coding","17",47117703,47189422,1
"ENSG00000198336","MYL4","protein_coding","17",47200446,47223679,12
"ENSG00000259207","ITGB3","protein_coding","17",47253846,47311816,12
"ENSG00000238419","RNU7-186P","snRNA","17",47259358,47259420,19
"ENSG00000178852","EFCAB13","protein_coding","17",47323290,47441312,15
"ENSG00000141279","NPEPPS","protein_coding","17",47522942,47623276,1
"ENSG00000108424","KPNB1","protein_coding","17",47649476,47685505,1
"ENSG00000198933","TBKBP1","protein_coding","17",47694081,47712050,12
"ENSG00000073861","TBX21","protein_coding","17",47733244,47746119,15
"ENSG00000006025","OSBPL7","protein_coding","17",47807372,47821834,15
"ENSG00000159111","MRPL10","protein_coding","17",47823272,47831534,6
"ENSG00000141294","LRRC46","protein_coding","17",47831627,47837713,9
"ENSG00000141295","SCRN2","protein_coding","17",47837692,47841333,1
"ENSG00000189120","SP6","protein_coding","17",47844908,47855874,12
"ENSG00000167182","SP2","protein_coding","17",47896150,47928957,12
"ENSG00000108439","PNPO","protein_coding","17",47941506,47949308,1
"ENSG00000167183","PRR15L","protein_coding","17",47951967,47957878,12
"ENSG00000108465","CDK5RAP3","protein_coding","17",47967810,47981774,2
"ENSG00000005243","COPZ2","protein_coding","17",48026167,48038030,1
"ENSG00000207947","MIR152","miRNA","17",48037161,48037247,12
"ENSG00000082641","NFE2L1","protein_coding","17",48048329,48061487,7
"ENSG00000108468","CBX1","protein_coding","17",48070052,48101521,1
"ENSG00000206954","RNU6-1201P","snRNA","17",48088678,48088784,15
"ENSG00000002919","SNX11","protein_coding","17",48103357,48123074,12
"ENSG00000141293","SKAP1","protein_coding","17",48133440,48430275,12
"ENSG00000207306","RNU6-1152P","snRNA","17",48196680,48196786,16
"ENSG00000120094","HOXB1","protein_coding","17",48528526,48531001,12
"ENSG00000173917","HOXB2","protein_coding","17",48540894,48544989,12
"ENSG00000120093","HOXB3","protein_coding","17",48548870,48604912,12
"ENSG00000182742","HOXB4","protein_coding","17",48575513,48580111,12
"ENSG00000120075","HOXB5","protein_coding","17",48591257,48593961,12
"ENSG00000108511","HOXB6","protein_coding","17",48595751,48604992,12
"ENSG00000260027","HOXB7","protein_coding","17",48607227,48633572,7
"ENSG00000120068","HOXB8","protein_coding","17",48611377,48614939,12
"ENSG00000170689","HOXB9","protein_coding","17",48621159,48626356,12
"ENSG00000210741","MIR196A1","miRNA","17",48632490,48632559,12
"ENSG00000159182","PRAC1","protein_coding","17",48721719,48722522,19
"ENSG00000229637","PRAC2","protein_coding","17",48723168,48724758,19
"ENSG00000159184","HOXB13","protein_coding","17",48724763,48729178,12
"ENSG00000170703","TTLL6","protein_coding","17",48762235,48817214,1
"ENSG00000244514","RN7SL125P","misc_RNA","17",48765554,48765847,17
"ENSG00000136436","CALCOCO2","protein_coding","17",48830988,48866522,6
"ENSG00000159202","UBE2Z","protein_coding","17",48908369,48929056,3
"ENSG00000159210","SNF8","protein_coding","17",48929316,48945117,1
"ENSG00000200903","RNU1-42P","snRNA","17",48949361,48949520,16
"ENSG00000159224","GIP","protein_coding","17",48958554,48968596,14
